tourney_id,tourney_name,tourney_date,surface,winner_id,loser_id,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2018-M016,Eastbourne,20180625,Grass,111577,126203,6-7(8) 6-3 7-6(3),3,R32,143.0,11.0,4.0,104.0,59.0,48.0,26.0,17.0,1.0,3.0,14.0,3.0,111.0,60.0,46.0,23.0,16.0,8.0,11.0,54.0,945.0,68.0,839.0
2018-M016,Eastbourne,20180625,Grass,104999,111797,3-6 6-1 6-4,3,R32,86.0,5.0,0.0,77.0,52.0,40.0,10.0,13.0,6.0,9.0,2.0,2.0,77.0,48.0,29.0,14.0,13.0,1.0,6.0,67.0,855.0,66.0,859.0
2018-M016,Eastbourne,20180625,Grass,105449,106421,6-2 6-4,3,R32,75.0,7.0,5.0,52.0,32.0,29.0,11.0,9.0,3.0,3.0,3.0,4.0,72.0,34.0,25.0,15.0,9.0,5.0,8.0,42.0,1110.0,59.0,917.0
2018-M016,Eastbourne,20180625,Grass,104919,104468,6-4 7-6(4),3,R32,110.0,7.0,3.0,72.0,37.0,25.0,20.0,11.0,7.0,9.0,4.0,1.0,78.0,45.0,31.0,13.0,11.0,5.0,8.0,36.0,1227.0,53.0,950.0
2018-M016,Eastbourne,20180625,Grass,105357,104180,6-7(5) 6-3 6-2,3,R32,114.0,9.0,2.0,85.0,48.0,41.0,25.0,15.0,1.0,1.0,15.0,5.0,87.0,59.0,41.0,14.0,14.0,8.0,11.0,62.0,906.0,60.0,915.0
2018-M016,Eastbourne,20180625,Grass,104797,104312,6-3 6-7(4) 7-6(4),3,R32,148.0,9.0,1.0,122.0,88.0,61.0,15.0,17.0,4.0,6.0,8.0,3.0,113.0,68.0,47.0,24.0,16.0,5.0,8.0,91.0,622.0,43.0,1080.0
2018-M016,Eastbourne,20180625,Grass,111815,104978,7-5 6-7(4) 6-2,3,R32,129.0,5.0,4.0,105.0,64.0,50.0,25.0,16.0,8.0,8.0,13.0,4.0,99.0,71.0,50.0,18.0,16.0,6.0,9.0,79.0,718.0,316.0,161.0
2018-M016,Eastbourne,20180625,Grass,126652,105992,6-4 6-1,3,R32,66.0,3.0,1.0,61.0,34.0,24.0,18.0,9.0,2.0,2.0,3.0,7.0,48.0,23.0,16.0,12.0,8.0,4.0,7.0,236.0,245.0,58.0,920.0
2018-M016,Eastbourne,20180625,Grass,105041,105933,6-4 7-6(2),3,R32,77.0,5.0,2.0,57.0,33.0,31.0,17.0,11.0,0.0,1.0,3.0,2.0,76.0,54.0,34.0,12.0,11.0,4.0,6.0,94.0,612.0,244.0,232.0
2018-M016,Eastbourne,20180625,Grass,106378,104918,6-4 6-4,3,R16,100.0,8.0,4.0,56.0,34.0,28.0,11.0,10.0,4.0,5.0,5.0,3.0,80.0,51.0,31.0,16.0,10.0,6.0,9.0,18.0,1950.0,156.0,360.0
2018-M016,Eastbourne,20180625,Grass,105062,103970,6-2 6-0,3,R16,76.0,1.0,1.0,58.0,32.0,21.0,16.0,7.0,7.0,7.0,2.0,5.0,58.0,35.0,19.0,7.0,7.0,10.0,15.0,90.0,644.0,38.0,1155.0
2018-M016,Eastbourne,20180625,Grass,133430,111577,6-4 4-6 6-2,3,R16,131.0,11.0,4.0,82.0,51.0,40.0,17.0,14.0,4.0,5.0,3.0,7.0,109.0,60.0,40.0,20.0,14.0,9.0,12.0,26.0,1553.0,54.0,945.0
2018-M016,Eastbourne,20180625,Grass,104999,105449,6-3 6-3,3,R16,79.0,5.0,0.0,52.0,38.0,30.0,8.0,9.0,2.0,2.0,4.0,6.0,74.0,36.0,24.0,17.0,9.0,9.0,12.0,67.0,855.0,42.0,1110.0
2018-M016,Eastbourne,20180625,Grass,105357,104919,7-6(7) 7-6(4),3,R16,121.0,3.0,1.0,83.0,58.0,39.0,16.0,12.0,6.0,8.0,5.0,2.0,93.0,53.0,39.0,18.0,12.0,5.0,7.0,62.0,906.0,36.0,1227.0
2018-M016,Eastbourne,20180625,Grass,106065,104797,4-6 6-4 7-5,3,R16,103.0,8.0,4.0,89.0,52.0,42.0,22.0,16.0,0.0,1.0,6.0,4.0,87.0,62.0,45.0,15.0,16.0,2.0,4.0,31.0,1453.0,91.0,622.0
2018-M016,Eastbourne,20180625,Grass,111815,126652,6-4 6-3,3,R16,71.0,0.0,3.0,53.0,33.0,23.0,12.0,9.0,0.0,1.0,2.0,0.0,58.0,34.0,21.0,12.0,10.0,6.0,10.0,79.0,718.0,236.0,245.0
2018-M016,Eastbourne,20180625,Grass,105041,106043,4-6 6-4 7-5,3,R16,135.0,8.0,4.0,94.0,59.0,40.0,21.0,16.0,4.0,7.0,3.0,8.0,110.0,65.0,47.0,19.0,16.0,9.0,13.0,94.0,612.0,11.0,2435.0
2018-M016,Eastbourne,20180625,Grass,105062,106378,5-7 6-3 6-1,3,QF,134.0,8.0,0.0,107.0,76.0,52.0,16.0,14.0,6.0,8.0,8.0,3.0,86.0,48.0,32.0,18.0,14.0,4.0,9.0,90.0,644.0,18.0,1950.0
2018-M016,Eastbourne,20180625,Grass,104999,133430,6-3 6-3,3,QF,80.0,2.0,0.0,61.0,34.0,22.0,12.0,9.0,4.0,7.0,2.0,8.0,72.0,42.0,28.0,4.0,9.0,4.0,10.0,67.0,855.0,26.0,1553.0
2018-M016,Eastbourne,20180625,Grass,106065,105357,5-7 6-3 6-2,3,QF,115.0,5.0,2.0,91.0,62.0,47.0,14.0,15.0,2.0,4.0,5.0,4.0,89.0,51.0,36.0,16.0,14.0,2.0,6.0,31.0,1453.0,62.0,906.0
2018-M016,Eastbourne,20180625,Grass,105041,111815,6-3 6-4,3,QF,74.0,5.0,0.0,57.0,36.0,28.0,14.0,10.0,4.0,5.0,5.0,3.0,60.0,43.0,28.0,5.0,9.0,5.0,8.0,94.0,612.0,79.0,718.0
2018-M016,Eastbourne,20180625,Grass,104999,105062,7-6(9) 6-4,3,SF,119.0,3.0,6.0,87.0,56.0,41.0,13.0,11.0,5.0,7.0,1.0,2.0,83.0,54.0,34.0,15.0,11.0,8.0,11.0,67.0,855.0,90.0,644.0
2018-M016,Eastbourne,20180625,Grass,105041,106065,6-3 6-4,3,SF,58.0,9.0,0.0,47.0,33.0,29.0,11.0,10.0,0.0,0.0,7.0,0.0,54.0,39.0,29.0,5.0,9.0,3.0,5.0,94.0,612.0,31.0,1453.0
2018-M016,Eastbourne,20180625,Grass,104999,105041,6-4 6-4,3,F,97.0,4.0,1.0,57.0,35.0,30.0,13.0,10.0,2.0,2.0,0.0,2.0,88.0,54.0,32.0,18.0,10.0,10.0,12.0,67.0,855.0,94.0,612.0
2018-540,Wimbledon,20180702,Grass,103819,105583,6-1 6-3 6-4,5,R128,79.0,8.0,1.0,63.0,45.0,41.0,11.0,13.0,0.0,0.0,0.0,1.0,84.0,59.0,35.0,10.0,13.0,6.0,11.0,2.0,8720.0,58.0,920.0
2018-540,Wimbledon,20180702,Grass,105041,126127,4-6 6-3 7-6(5) 6-4,5,R128,143.0,10.0,5.0,129.0,86.0,63.0,23.0,21.0,4.0,8.0,11.0,5.0,116.0,69.0,50.0,24.0,21.0,1.0,6.0,73.0,752.0,284.0,189.0
2018-540,Wimbledon,20180702,Grass,103333,104022,4-6 7-5 7-6(7) 6-3,5,R128,160.0,36.0,9.0,139.0,96.0,77.0,19.0,22.0,6.0,8.0,5.0,8.0,125.0,86.0,67.0,19.0,22.0,3.0,6.0,112.0,480.0,102.0,571.0
2018-540,Wimbledon,20180702,Grass,105526,104919,3-6 6-7(5) 7-6(5) 7-6(5) 6-1,5,R128,209.0,17.0,6.0,156.0,96.0,86.0,32.0,28.0,2.0,4.0,14.0,9.0,163.0,103.0,80.0,37.0,27.0,7.0,9.0,64.0,865.0,36.0,1235.0
2018-540,Wimbledon,20180702,Grass,105173,106426,6-3 1-6 7-6(4) 6-2,5,R128,126.0,5.0,5.0,109.0,59.0,42.0,29.0,18.0,7.0,11.0,10.0,4.0,103.0,63.0,44.0,19.0,19.0,1.0,6.0,26.0,1580.0,167.0,344.0
2018-540,Wimbledon,20180702,Grass,105992,106148,6-1 6-4 6-2,5,R128,97.0,9.0,3.0,75.0,43.0,37.0,19.0,13.0,3.0,3.0,1.0,3.0,82.0,41.0,25.0,19.0,12.0,13.0,18.0,59.0,920.0,79.0,729.0
2018-540,Wimbledon,20180702,Grass,104198,105671,6-2 6-4 6-2,5,R128,121.0,0.0,5.0,94.0,57.0,45.0,16.0,13.0,9.0,10.0,5.0,4.0,84.0,42.0,23.0,21.0,13.0,6.0,12.0,65.0,863.0,118.0,460.0
2018-540,Wimbledon,20180702,Grass,106421,106432,7-6(6) 6-2 6-2,5,R128,119.0,8.0,2.0,89.0,41.0,36.0,28.0,14.0,3.0,4.0,6.0,3.0,82.0,53.0,37.0,12.0,15.0,5.0,10.0,67.0,847.0,20.0,1745.0
2018-540,Wimbledon,20180702,Grass,105023,111442,6-2 6-4 6-3,5,R128,90.0,15.0,3.0,72.0,42.0,39.0,17.0,13.0,4.0,4.0,6.0,2.0,81.0,50.0,30.0,18.0,14.0,5.0,10.0,13.0,2130.0,101.0,575.0
2018-540,Wimbledon,20180702,Grass,104660,105311,6-3 6-3 5-7 1-6 6-4,5,R128,210.0,20.0,8.0,174.0,108.0,72.0,34.0,24.0,17.0,22.0,3.0,7.0,150.0,97.0,64.0,29.0,23.0,6.0,11.0,109.0,513.0,45.0,1045.0
2018-540,Wimbledon,20180702,Grass,103893,111513,7-6(1) 6-7(3) 6-2 6-4,5,R128,180.0,6.0,3.0,137.0,89.0,70.0,29.0,21.0,6.0,7.0,13.0,10.0,141.0,91.0,67.0,24.0,23.0,13.0,17.0,86.0,668.0,90.0,648.0
2018-540,Wimbledon,20180702,Grass,104792,104755,7-6(6) 7-5 6-4,5,R128,141.0,11.0,10.0,116.0,67.0,56.0,23.0,17.0,6.0,7.0,5.0,5.0,110.0,59.0,41.0,28.0,18.0,3.0,6.0,44.0,1070.0,31.0,1465.0
2018-540,Wimbledon,20180702,Grass,104259,105539,6-2 6-4 7-5,5,R128,120.0,11.0,2.0,81.0,46.0,39.0,22.0,15.0,2.0,3.0,6.0,5.0,109.0,60.0,33.0,28.0,15.0,14.0,19.0,27.0,1575.0,83.0,706.0
2018-540,Wimbledon,20180702,Grass,104180,111581,7-5 4-6 7-6(7) 3-6 6-1,5,R128,205.0,36.0,7.0,144.0,93.0,74.0,28.0,26.0,4.0,7.0,8.0,10.0,157.0,104.0,75.0,29.0,25.0,9.0,13.0,60.0,915.0,119.0,459.0
2018-540,Wimbledon,20180702,Grass,104312,105441,6-2 6-4 6-1,5,R128,83.0,6.0,3.0,57.0,32.0,29.0,15.0,12.0,0.0,1.0,4.0,1.0,89.0,58.0,30.0,14.0,13.0,8.0,15.0,50.0,996.0,211.0,277.0
2018-540,Wimbledon,20180702,Grass,104731,105613,6-3 6-4 6-4,5,R128,116.0,20.0,3.0,79.0,54.0,45.0,18.0,15.0,1.0,1.0,4.0,7.0,107.0,66.0,44.0,20.0,14.0,5.0,8.0,8.0,3635.0,190.0,299.0
2018-540,Wimbledon,20180702,Grass,105227,106415,6-1 6-4 6-4,5,R128,106.0,21.0,4.0,78.0,46.0,41.0,20.0,14.0,5.0,5.0,1.0,0.0,86.0,42.0,24.0,24.0,13.0,9.0,13.0,5.0,5060.0,256.0,217.0
2018-540,Wimbledon,20180702,Grass,105550,106186,6-4 7-5 4-6 7-6(3),5,R128,188.0,13.0,4.0,142.0,98.0,67.0,24.0,23.0,12.0,17.0,4.0,6.0,144.0,98.0,65.0,20.0,22.0,10.0,16.0,82.0,710.0,147.0,385.0
2018-540,Wimbledon,20180702,Grass,111456,105575,4-6 7-6(6) 6-3 7-6(6),5,R128,172.0,5.0,8.0,142.0,80.0,62.0,32.0,24.0,7.0,11.0,4.0,7.0,150.0,100.0,64.0,30.0,21.0,9.0,13.0,103.0,554.0,96.0,599.0
2018-540,Wimbledon,20180702,Grass,111797,105936,6-3 3-6 7-6(5) 6-4,5,R128,154.0,20.0,3.0,120.0,80.0,62.0,23.0,21.0,7.0,9.0,9.0,5.0,132.0,73.0,56.0,30.0,20.0,7.0,10.0,66.0,859.0,30.0,1489.0
2018-540,Wimbledon,20180702,Grass,106298,106045,6-3 6-3 2-6 6-3,5,R128,127.0,17.0,7.0,118.0,73.0,58.0,17.0,18.0,7.0,10.0,15.0,7.0,117.0,65.0,52.0,19.0,17.0,13.0,18.0,19.0,1835.0,84.0,699.0
2018-540,Wimbledon,20180702,Grass,110602,105166,6-2 6-3 7-6(7),5,R128,109.0,9.0,2.0,100.0,66.0,46.0,25.0,15.0,9.0,10.0,9.0,1.0,96.0,55.0,37.0,20.0,15.0,6.0,10.0,171.0,338.0,110.0,495.0
2018-540,Wimbledon,20180702,Grass,105357,105882,6-7(6) 6-3 7-5 6-2,5,R128,165.0,8.0,3.0,109.0,62.0,48.0,34.0,20.0,7.0,9.0,11.0,5.0,154.0,78.0,52.0,37.0,22.0,9.0,16.0,56.0,931.0,137.0,409.0
2018-540,Wimbledon,20180702,Grass,105683,106281,7-5 6-0 6-1,5,R128,91.0,18.0,7.0,68.0,37.0,33.0,21.0,13.0,0.0,0.0,4.0,2.0,72.0,45.0,25.0,11.0,12.0,5.0,11.0,32.0,1430.0,173.0,328.0
2018-540,Wimbledon,20180702,Grass,104545,120424,6-2 7-6(4) 7-5,5,R128,125.0,28.0,3.0,88.0,61.0,50.0,18.0,16.0,2.0,2.0,2.0,5.0,113.0,73.0,49.0,20.0,17.0,10.0,13.0,10.0,3045.0,134.0,424.0
2018-540,Wimbledon,20180702,Grass,105074,105449,7-5 6-3 4-6 6-7(0) 8-6,5,R128,227.0,10.0,5.0,178.0,120.0,93.0,24.0,28.0,8.0,11.0,23.0,7.0,173.0,104.0,79.0,34.0,30.0,13.0,19.0,104.0,545.0,42.0,1085.0
2018-540,Wimbledon,20180702,Grass,105379,111815,4-6 7-6(4) 7-6(4) 6-4,5,R128,169.0,17.0,5.0,127.0,79.0,63.0,31.0,23.0,6.0,9.0,8.0,3.0,142.0,84.0,66.0,30.0,23.0,6.0,9.0,71.0,770.0,75.0,743.0
2018-540,Wimbledon,20180702,Grass,105430,105807,3-6 6-0 6-7(5) 6-2 6-1,5,R128,181.0,10.0,7.0,128.0,82.0,58.0,29.0,21.0,7.0,10.0,5.0,10.0,163.0,99.0,57.0,26.0,22.0,14.0,24.0,98.0,586.0,12.0,2145.0
2018-540,Wimbledon,20180702,Grass,126774,106296,6-3 6-4 6-7(3) 7-5,5,R128,149.0,17.0,6.0,123.0,87.0,66.0,22.0,23.0,6.0,8.0,3.0,4.0,136.0,81.0,53.0,30.0,21.0,5.0,10.0,35.0,1254.0,188.0,302.0
2018-540,Wimbledon,20180702,Grass,111577,104291,7-6(5) 6-3 6-1,5,R128,116.0,7.0,10.0,89.0,39.0,32.0,31.0,15.0,1.0,1.0,0.0,9.0,93.0,45.0,30.0,27.0,14.0,5.0,9.0,54.0,945.0,61.0,912.0
2018-540,Wimbledon,20180702,Grass,105341,106026,2-6 6-3 6-3 6-2,5,R128,159.0,5.0,6.0,108.0,63.0,44.0,20.0,17.0,8.0,13.0,4.0,11.0,137.0,81.0,48.0,23.0,17.0,10.0,18.0,133.0,424.0,85.0,687.0
2018-540,Wimbledon,20180702,Grass,104527,105777,1-6 7-6(3) 7-6(5) 6-4,5,R128,170.0,9.0,2.0,136.0,87.0,71.0,17.0,20.0,10.0,14.0,12.0,4.0,127.0,80.0,59.0,23.0,23.0,6.0,9.0,224.0,255.0,6.0,4780.0
2018-540,Wimbledon,20180702,Grass,104571,106233,6-4 7-5 2-0 RET,5,R128,97.0,10.0,2.0,56.0,27.0,25.0,23.0,12.0,0.0,0.0,7.0,8.0,83.0,40.0,32.0,18.0,12.0,4.0,7.0,95.0,599.0,7.0,3835.0
2018-540,Wimbledon,20180702,Grass,111575,103970,6-1 7-6(3) 3-6 7-5,5,R128,147.0,17.0,4.0,125.0,92.0,68.0,19.0,22.0,6.0,10.0,3.0,7.0,117.0,74.0,53.0,20.0,19.0,5.0,10.0,40.0,1130.0,37.0,1175.0
2018-540,Wimbledon,20180702,Grass,103898,105916,7-5 7-5 6-3,5,R128,146.0,6.0,3.0,107.0,61.0,46.0,23.0,16.0,7.0,10.0,11.0,10.0,123.0,55.0,35.0,33.0,17.0,10.0,17.0,63.0,876.0,49.0,997.0
2018-540,Wimbledon,20180702,Grass,126207,104269,7-6(6) 7-6(5) 3-6 6-3,5,R128,161.0,10.0,4.0,155.0,99.0,68.0,36.0,23.0,13.0,15.0,22.0,5.0,129.0,77.0,60.0,33.0,21.0,2.0,4.0,52.0,985.0,34.0,1280.0
2018-540,Wimbledon,20180702,Grass,106378,106109,6-2 6-3 7-5,5,R128,103.0,8.0,1.0,73.0,50.0,42.0,14.0,14.0,2.0,3.0,10.0,5.0,99.0,60.0,34.0,19.0,15.0,6.0,12.0,17.0,1950.0,204.0,286.0
2018-540,Wimbledon,20180702,Grass,105614,105216,2-6 7-6(6) 6-2 6-2,5,R128,122.0,11.0,5.0,96.0,60.0,49.0,23.0,18.0,0.0,2.0,6.0,5.0,111.0,71.0,46.0,24.0,19.0,3.0,7.0,168.0,342.0,69.0,820.0
2018-540,Wimbledon,20180702,Grass,104547,105819,4-6 7-6(1) 6-4 6-4,5,R128,195.0,14.0,4.0,133.0,77.0,64.0,31.0,22.0,8.0,10.0,11.0,8.0,143.0,86.0,62.0,30.0,21.0,9.0,12.0,126.0,438.0,105.0,535.0
2018-540,Wimbledon,20180702,Grass,104925,105815,6-3 6-1 6-2,5,R128,93.0,0.0,2.0,57.0,40.0,33.0,12.0,12.0,0.0,1.0,5.0,4.0,94.0,57.0,34.0,11.0,12.0,12.0,19.0,21.0,1715.0,57.0,923.0
2018-540,Wimbledon,20180702,Grass,106401,104797,7-6(3) 7-6(4) 6-7(5) 6-3,5,R128,154.0,42.0,6.0,144.0,105.0,87.0,22.0,24.0,5.0,5.0,6.0,2.0,126.0,86.0,67.0,31.0,24.0,2.0,3.0,18.0,1855.0,92.0,642.0
2018-540,Wimbledon,20180702,Grass,104898,105657,7-6(0) 7-5 4-6 7-6(4),5,R128,179.0,12.0,7.0,152.0,88.0,67.0,37.0,24.0,9.0,12.0,26.0,6.0,152.0,88.0,67.0,32.0,24.0,8.0,11.0,43.0,1075.0,94.0,617.0
2018-540,Wimbledon,20180702,Grass,106071,128034,6-4 6-2 7-6(2),5,R128,109.0,12.0,3.0,94.0,63.0,48.0,22.0,15.0,4.0,4.0,9.0,4.0,113.0,66.0,46.0,20.0,16.0,9.0,12.0,184.0,308.0,122.0,454.0
2018-540,Wimbledon,20180702,Grass,105453,106328,6-2 4-6 7-6(3) 6-2,5,R128,157.0,8.0,7.0,123.0,86.0,66.0,14.0,19.0,3.0,6.0,6.0,5.0,135.0,82.0,56.0,20.0,20.0,10.0,16.0,28.0,1530.0,198.0,292.0
2018-540,Wimbledon,20180702,Grass,106000,109739,6-3 6-2 6-4,5,R128,93.0,3.0,8.0,84.0,55.0,38.0,10.0,13.0,5.0,9.0,5.0,5.0,78.0,48.0,39.0,18.0,13.0,2.0,2.0,23.0,1665.0,48.0,999.0
2018-540,Wimbledon,20180702,Grass,105208,126652,4-6 6-3 7-6(3) 3-6 6-4,5,R128,196.0,19.0,7.0,140.0,80.0,62.0,39.0,27.0,3.0,6.0,6.0,6.0,142.0,82.0,70.0,34.0,24.0,3.0,5.0,138.0,402.0,218.0,265.0
2018-540,Wimbledon,20180702,Grass,126203,132283,3-6 6-3 6-2 6-2,5,R128,128.0,8.0,3.0,90.0,51.0,44.0,23.0,17.0,3.0,5.0,6.0,4.0,102.0,63.0,42.0,17.0,17.0,1.0,7.0,68.0,839.0,121.0,455.0
2018-540,Wimbledon,20180702,Grass,100644,105902,7-5 6-2 6-0,5,R128,90.0,9.0,1.0,63.0,43.0,40.0,13.0,13.0,0.0,0.0,8.0,4.0,87.0,39.0,26.0,18.0,13.0,4.0,10.0,3.0,5755.0,748.0,28.0
2018-540,Wimbledon,20180702,Grass,105223,105376,6-3 6-4 6-3,5,R128,110.0,22.0,2.0,79.0,54.0,45.0,14.0,14.0,4.0,4.0,3.0,4.0,95.0,50.0,34.0,21.0,14.0,9.0,13.0,4.0,5080.0,39.0,1153.0
2018-540,Wimbledon,20180702,Grass,103852,105643,6-3 6-4 6-2,5,R128,89.0,18.0,1.0,66.0,42.0,39.0,14.0,14.0,1.0,2.0,3.0,4.0,72.0,41.0,26.0,16.0,13.0,3.0,8.0,70.0,780.0,88.0,667.0
2018-540,Wimbledon,20180702,Grass,105332,105359,7-5 7-6(1) 6-4,5,R128,128.0,20.0,7.0,121.0,72.0,53.0,26.0,18.0,5.0,7.0,1.0,5.0,116.0,86.0,56.0,15.0,17.0,5.0,9.0,47.0,1010.0,155.0,366.0
2018-540,Wimbledon,20180702,Grass,133430,104871,6-3 3-6 7-5 6-4,5,R128,150.0,21.0,7.0,120.0,66.0,56.0,31.0,20.0,7.0,8.0,7.0,6.0,125.0,84.0,60.0,22.0,20.0,9.0,12.0,25.0,1588.0,46.0,1025.0
2018-540,Wimbledon,20180702,Grass,126610,106058,6-7(5) 6-7(3) 6-4 7-5 6-2,5,R128,225.0,10.0,4.0,161.0,105.0,88.0,27.0,27.0,4.0,6.0,6.0,7.0,173.0,104.0,72.0,40.0,29.0,8.0,14.0,81.0,721.0,15.0,2110.0
2018-540,Wimbledon,20180702,Grass,104468,105932,6-1 7-6(5) 6-1,5,R128,101.0,3.0,0.0,74.0,34.0,28.0,23.0,13.0,1.0,3.0,2.0,5.0,82.0,52.0,27.0,11.0,14.0,5.0,13.0,53.0,950.0,74.0,750.0
2018-540,Wimbledon,20180702,Grass,103565,105077,7-6(5) 6-2 6-1,5,R128,111.0,3.0,5.0,86.0,39.0,32.0,28.0,14.0,4.0,5.0,2.0,8.0,91.0,51.0,33.0,16.0,14.0,5.0,11.0,158.0,359.0,38.0,1170.0
2018-540,Wimbledon,20180702,Grass,105051,105676,6-4 6-3 6-4,5,R128,93.0,6.0,3.0,81.0,48.0,40.0,22.0,15.0,1.0,2.0,3.0,2.0,84.0,50.0,30.0,19.0,14.0,4.0,8.0,51.0,989.0,9.0,3110.0
2018-540,Wimbledon,20180702,Grass,106043,105806,6-3 6-2 6-1,5,R128,90.0,6.0,4.0,74.0,44.0,30.0,18.0,12.0,3.0,5.0,5.0,4.0,75.0,38.0,19.0,13.0,12.0,1.0,9.0,11.0,2435.0,78.0,733.0
2018-540,Wimbledon,20180702,Grass,106210,104252,7-6(3) 6-4 4-6 6-1,5,R128,163.0,13.0,3.0,137.0,99.0,71.0,22.0,21.0,9.0,11.0,7.0,5.0,141.0,85.0,62.0,26.0,19.0,18.0,22.0,93.0,640.0,91.0,646.0
2018-540,Wimbledon,20180702,Grass,104620,104655,7-6(5) 7-6(6) 6-1,5,R128,127.0,6.0,3.0,103.0,79.0,61.0,16.0,18.0,3.0,3.0,20.0,10.0,103.0,56.0,46.0,21.0,15.0,7.0,9.0,154.0,370.0,76.0,735.0
2018-540,Wimbledon,20180702,Grass,104926,106121,3-6 6-3 6-3 6-3,5,R128,124.0,7.0,8.0,96.0,52.0,44.0,22.0,18.0,0.0,3.0,4.0,3.0,101.0,64.0,41.0,18.0,18.0,4.0,10.0,16.0,2030.0,87.0,668.0
2018-540,Wimbledon,20180702,Grass,200282,106065,6-4 6-7(6) 7-6(5) 6-4,5,R128,178.0,8.0,6.0,126.0,67.0,51.0,38.0,24.0,5.0,8.0,8.0,4.0,161.0,100.0,66.0,31.0,22.0,12.0,17.0,80.0,723.0,29.0,1514.0
2018-540,Wimbledon,20180702,Grass,105732,104999,6-4 6-3 6-4,5,R128,101.0,13.0,10.0,90.0,63.0,45.0,12.0,15.0,5.0,8.0,1.0,5.0,90.0,55.0,35.0,13.0,14.0,11.0,17.0,72.0,754.0,41.0,1085.0
2018-540,Wimbledon,20180702,Grass,105062,105577,6-4 3-6 6-2 6-3,5,R128,129.0,3.0,0.0,98.0,73.0,58.0,17.0,18.0,4.0,5.0,12.0,7.0,112.0,69.0,47.0,20.0,18.0,5.0,9.0,77.0,734.0,97.0,594.0
2018-540,Wimbledon,20180702,Grass,104745,104534,6-3 6-3 6-2,5,R128,110.0,3.0,4.0,76.0,56.0,44.0,11.0,13.0,3.0,4.0,5.0,4.0,84.0,48.0,30.0,14.0,13.0,8.0,14.0,1.0,8770.0,127.0,437.0
2018-540,Wimbledon,20180702,Grass,103819,105041,6-4 6-4 6-1,5,R64,90.0,16.0,0.0,61.0,43.0,40.0,12.0,13.0,0.0,0.0,6.0,4.0,90.0,53.0,35.0,16.0,14.0,4.0,9.0,2.0,8720.0,73.0,752.0
2018-540,Wimbledon,20180702,Grass,105526,103333,6-7(5) 3-6 7-6(4) 7-6(4) 13-11,5,R64,235.0,31.0,7.0,195.0,110.0,96.0,56.0,36.0,2.0,3.0,61.0,6.0,216.0,154.0,127.0,35.0,36.0,5.0,6.0,64.0,865.0,112.0,480.0
2018-540,Wimbledon,20180702,Grass,105173,105992,7-5 7-5 7-6(4),5,R64,155.0,9.0,3.0,116.0,68.0,50.0,27.0,19.0,3.0,6.0,10.0,3.0,114.0,73.0,48.0,21.0,18.0,4.0,9.0,26.0,1580.0,59.0,920.0
2018-540,Wimbledon,20180702,Grass,106421,104198,6-3 6-4 6-2,5,R64,93.0,10.0,5.0,86.0,52.0,42.0,21.0,14.0,5.0,5.0,2.0,5.0,73.0,51.0,35.0,9.0,13.0,5.0,9.0,67.0,847.0,65.0,863.0
2018-540,Wimbledon,20180702,Grass,105023,104660,7-6(4) 6-3 6-3,5,R64,109.0,17.0,5.0,93.0,60.0,54.0,15.0,16.0,2.0,2.0,8.0,4.0,105.0,69.0,51.0,14.0,15.0,2.0,5.0,13.0,2130.0,109.0,513.0
2018-540,Wimbledon,20180702,Grass,104792,103893,3-6 6-3 7-6(5) 7-6(3),5,R64,173.0,12.0,3.0,131.0,81.0,61.0,27.0,23.0,3.0,7.0,7.0,3.0,139.0,78.0,52.0,37.0,21.0,7.0,11.0,44.0,1070.0,86.0,668.0
2018-540,Wimbledon,20180702,Grass,104259,104180,7-6(6) 7-6(4) 7-6(3),5,R64,149.0,24.0,2.0,116.0,77.0,65.0,27.0,20.0,4.0,4.0,28.0,10.0,128.0,86.0,71.0,20.0,19.0,6.0,6.0,27.0,1575.0,60.0,915.0
2018-540,Wimbledon,20180702,Grass,104731,104312,6-3 6-7(5) 6-3 6-4,5,R64,159.0,34.0,3.0,127.0,83.0,70.0,23.0,21.0,4.0,5.0,8.0,4.0,134.0,88.0,64.0,20.0,20.0,6.0,10.0,8.0,3635.0,50.0,996.0
2018-540,Wimbledon,20180702,Grass,105550,105227,3-6 1-6 6-4 7-6(3) 7-5,5,R64,193.0,14.0,0.0,143.0,96.0,63.0,31.0,26.0,7.0,13.0,27.0,8.0,147.0,93.0,74.0,27.0,25.0,9.0,13.0,82.0,710.0,5.0,5060.0
2018-540,Wimbledon,20180702,Grass,111456,111797,7-6(5) 5-7 3-6 6-2 11-9,5,R64,211.0,6.0,1.0,198.0,147.0,101.0,28.0,31.0,7.0,11.0,24.0,7.0,175.0,117.0,89.0,33.0,31.0,6.0,10.0,103.0,554.0,66.0,859.0
2018-540,Wimbledon,20180702,Grass,110602,106298,6-4 6-2 6-7(8) 3-6 6-2,5,R64,176.0,16.0,5.0,163.0,109.0,78.0,33.0,25.0,7.0,10.0,13.0,6.0,148.0,98.0,67.0,25.0,23.0,5.0,11.0,171.0,338.0,19.0,1835.0
